,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13
24428,27,0,140863,6,6,4,0,0,0,0,60,3,0
24429,62,0,199198,11,4,13,1,1,0,0,40,3,0
24430,38,0,193372,12,6,13,0,1,0,0,40,3,0
24431,25,0,196771,6,6,14,0,0,0,0,65,3,0
24432,31,0,231826,6,7,11,0,0,0,0,52,3,0
24433,40,4,196456,12,6,3,0,1,0,0,40,3,0
24434,42,0,34037,14,6,1,0,0,0,0,50,3,0
24435,52,0,174964,6,7,10,0,0,0,0,40,3,1
24436,46,0,91608,13,7,3,0,0,0,0,40,3,1
24437,31,0,403468,12,3,11,0,1,0,0,50,3,0
24438,33,0,112900,6,4,11,0,1,0,0,40,3,0
24439,58,0,242670,6,6,3,0,1,0,0,40,3,0
24440,52,5,187830,6,4,5,0,0,4934,0,36,3,1
24441,25,6,368115,13,6,13,0,0,13550,0,35,3,1
24442,54,0,343242,13,7,10,0,0,0,0,40,3,1
24443,46,0,113390,10,7,3,0,0,0,1740,60,3,0
24444,28,0,200733,6,7,6,0,0,0,0,40,3,0
24445,24,6,236769,8,7,6,0,0,0,0,40,3,0
24446,39,0,22494,13,6,13,0,1,0,0,40,3,0
24447,60,4,129379,12,7,5,0,0,0,0,40,3,0
24448,22,0,239098,6,6,11,0,1,0,0,40,3,0
24449,27,0,167501,13,6,13,0,1,0,0,40,3,0
24450,35,0,77146,13,7,10,0,0,0,0,45,3,1
24451,47,0,82797,13,7,1,0,0,0,0,50,3,0
24452,33,6,134886,13,7,1,0,1,0,0,50,3,1
24453,40,3,218558,13,7,13,0,0,0,0,45,3,1
24454,38,0,207568,13,7,13,0,0,5178,0,40,3,1
24455,26,0,196899,9,3,6,2,1,0,0,40,3,0
24456,54,6,200960,13,7,10,0,0,0,0,50,3,1
24457,39,0,188069,13,7,12,0,0,0,0,40,3,0
24458,60,0,232337,8,4,12,0,0,0,0,40,3,0
24459,32,0,98656,10,6,13,0,1,0,0,40,3,0
24460,19,1,194260,12,6,3,0,1,0,0,15,3,0
24461,49,0,481987,6,7,13,0,0,0,0,60,3,0
24462,31,0,234976,11,6,3,0,1,0,0,48,3,0
24463,29,0,349116,6,3,10,0,1,0,0,25,3,0
24464,39,0,175390,6,6,10,1,1,0,0,40,3,0
24465,42,0,187720,10,7,10,0,0,15024,0,50,3,1
24466,26,0,214637,6,4,11,0,1,0,0,35,3,0
24467,27,0,185127,1,6,13,0,0,0,0,40,3,0
24468,52,0,98752,3,2,3,0,1,0,0,40,3,0
24469,50,5,218382,12,4,11,1,1,0,0,40,3,0
24470,51,0,153486,6,7,12,0,0,0,0,45,3,1
24471,51,4,174102,6,7,3,0,0,0,0,40,3,1
24472,40,0,137142,6,7,10,0,0,0,0,40,3,1
24473,61,0,241013,8,2,8,1,0,0,0,40,3,0
24474,35,0,267798,6,4,6,0,0,0,0,40,3,0
24475,41,0,152880,6,4,13,1,1,0,0,28,3,0
24476,31,0,263561,10,7,13,0,0,0,0,40,3,1
24477,43,0,113324,6,7,6,0,0,0,1902,40,3,1
24478,20,0,39764,6,6,14,0,0,0,0,40,3,0
24479,35,0,172186,12,3,6,0,0,0,0,40,3,0
24480,30,0,460408,12,7,10,0,0,0,1672,45,3,0
24481,42,6,185129,15,7,1,0,0,0,1887,40,3,1
24482,51,0,61270,6,7,14,0,0,0,0,40,3,1
24483,39,3,124685,10,4,13,3,0,0,0,99,2,1
24484,69,6,76968,3,7,8,0,0,0,0,25,3,0
24485,63,0,310396,3,7,13,0,0,5178,0,40,3,1
24486,29,4,37933,12,6,3,1,1,2174,0,40,3,0
24487,21,0,38772,12,6,10,0,0,0,0,20,3,0
24488,24,0,172496,13,6,5,0,0,0,0,55,3,0
24489,55,0,306164,6,7,11,1,0,0,0,40,3,0
24490,42,6,33795,6,7,6,0,0,0,0,45,3,0
24491,48,0,47686,11,7,11,0,1,0,0,40,3,0
24492,31,0,193132,13,6,5,0,1,0,0,42,3,0
24493,52,0,400004,1,7,13,0,0,0,0,40,3,1
24494,30,0,101283,12,6,11,0,1,0,0,40,3,0
24495,29,0,192384,6,6,6,0,0,0,0,40,3,0
24496,32,0,113838,12,7,14,0,0,0,0,40,3,0
24497,47,0,278322,12,7,1,0,0,7688,0,40,3,1
24498,56,0,199713,3,7,6,0,0,0,0,40,3,0
24499,40,0,236021,12,7,4,0,0,0,0,40,3,0
24500,20,0,138938,12,6,1,0,1,0,0,10,3,0
24501,36,0,126946,12,3,6,0,0,0,0,40,3,0
24502,45,0,44791,13,6,1,0,0,0,0,40,3,0
24503,38,0,31964,3,7,3,0,0,0,0,40,3,0
24504,60,1,352156,15,7,1,0,0,0,0,40,3,1
24505,70,6,205860,10,7,13,1,0,0,0,40,3,0
24506,21,0,113106,12,6,11,0,1,0,0,30,3,0
24507,57,0,89182,6,2,3,0,1,0,0,40,3,0
24508,33,0,250782,6,7,12,0,0,0,0,48,3,0
24509,37,0,193855,6,7,6,0,0,0,1902,50,3,0
24510,50,6,132716,15,7,13,0,0,99999,0,50,3,1
24511,68,0,218637,12,7,10,0,0,0,2377,55,3,1
24512,28,0,177955,11,7,3,0,1,0,0,40,3,0
24513,32,0,198660,12,7,6,0,0,0,0,40,3,0
24514,30,0,207937,15,4,1,0,0,10520,0,50,3,1
24515,18,0,168740,11,6,14,0,0,0,0,30,3,0
24516,45,0,199625,12,4,1,0,1,0,0,20,3,0
24517,22,0,213902,6,6,3,0,1,0,0,40,3,0
24518,38,0,208379,13,6,12,0,1,0,0,8,3,0
24519,37,0,113120,1,4,1,0,1,0,0,40,3,0
24520,23,0,57827,13,6,8,0,0,0,0,40,3,0
24521,59,0,515712,8,7,6,0,0,0,0,40,3,0
24522,48,3,54190,15,7,1,0,0,15024,0,40,3,1
24523,53,3,134793,12,7,13,0,0,15024,0,50,3,1
24524,18,0,396270,6,6,3,0,0,0,0,25,3,0
24525,30,0,231620,13,6,10,0,1,0,0,40,3,0
24526,50,0,174655,12,7,10,0,0,0,0,45,3,1
24527,63,0,97823,11,7,13,0,0,0,0,40,3,0
24528,38,6,344480,6,7,6,0,0,4064,0,40,3,0
24529,48,0,176732,3,4,10,0,1,0,0,40,3,0
24530,60,0,143932,6,7,6,0,0,0,0,40,3,0
24531,46,0,551962,6,3,14,0,1,0,0,50,3,0
24532,30,0,298577,6,6,13,0,0,0,0,30,3,0
24533,39,0,257942,13,7,10,0,0,0,0,60,3,1
24534,55,5,253062,12,7,1,0,0,0,0,40,3,1
24535,17,0,193748,11,6,10,0,0,0,0,15,3,0
24536,46,0,368561,13,7,10,0,0,0,0,55,3,1
24537,50,0,192964,6,4,10,0,1,0,0,65,3,0
24538,32,0,217304,13,6,0,1,0,0,0,30,3,0
24539,18,0,120029,6,6,11,0,1,0,0,40,3,0
24540,34,0,62124,6,3,11,1,0,0,0,40,3,0
24541,50,0,94885,13,4,1,0,0,0,0,45,3,1
24542,32,0,192565,11,7,13,0,0,0,0,55,3,0
24543,23,5,220912,13,6,1,1,1,0,0,40,3,0
24544,26,0,184120,13,6,1,0,0,0,0,50,3,0
24545,46,0,140782,9,4,1,0,1,0,0,50,3,0
24546,43,3,170785,12,7,10,0,0,0,0,55,3,0
24547,32,0,90705,6,7,4,0,0,0,0,60,3,1
24548,37,1,108293,9,4,1,0,1,0,0,38,3,0
24549,48,0,168283,12,7,4,0,0,0,0,45,3,1
24550,28,0,339372,13,6,3,0,0,0,1408,40,3,0
24551,43,0,193672,6,7,12,0,0,0,0,40,3,0
24552,51,5,143865,2,2,11,0,1,0,0,24,3,0
24553,30,0,209317,6,6,12,0,0,0,0,50,3,0
24554,34,1,204461,10,7,1,0,0,0,0,50,3,1
24555,34,0,137088,6,7,6,4,0,0,0,40,3,0
24556,41,0,149102,13,7,13,0,0,0,0,60,3,1
24557,53,0,182855,2,4,3,0,1,0,0,48,3,0
24558,42,0,572751,7,7,6,0,0,0,0,40,3,0
24559,18,0,83451,6,6,11,0,1,0,0,30,3,0
24560,81,0,98116,13,2,10,0,0,0,0,50,3,1
24561,40,0,119225,1,7,1,0,0,0,0,40,3,0
24562,26,0,134888,13,6,5,0,1,0,0,35,3,0
24563,20,0,745817,12,6,5,0,1,0,0,15,3,0
24564,41,0,88368,6,6,10,0,1,0,0,50,3,0
24565,49,1,122066,10,7,1,0,0,0,0,45,3,1
24566,22,0,363219,12,6,11,0,1,0,0,20,3,0
24567,46,0,84402,13,4,1,0,0,0,0,45,3,1
24568,56,0,34626,12,4,13,0,1,0,1980,40,3,0
24569,35,0,150042,6,7,13,0,1,0,0,40,3,1
24570,34,0,48014,13,3,13,0,1,0,0,35,3,0
24571,29,5,177398,10,7,1,0,1,0,0,40,3,1
24572,28,0,373698,5,7,1,0,0,0,0,45,3,0
24573,35,0,422933,13,6,11,0,0,0,0,37,3,0
24574,29,0,131088,12,7,13,0,0,0,0,40,3,0
24575,21,0,178255,12,6,3,0,1,0,0,30,3,0
24576,52,6,129311,12,7,13,0,0,0,0,95,3,1
24577,45,0,473171,6,7,6,0,0,0,0,40,3,0
24578,43,0,236985,6,7,6,1,0,0,0,40,3,0
24579,35,0,226379,6,7,13,0,1,0,0,25,3,0
24580,21,0,277700,12,6,13,0,0,0,0,20,3,0
24581,35,0,207568,2,6,11,0,0,0,0,40,3,0
24582,30,0,85708,6,7,3,0,0,0,0,40,3,0
24583,45,0,98765,6,6,12,0,1,0,0,40,3,0
24584,29,0,192283,12,6,11,0,1,0,0,20,3,0
24585,29,1,271012,2,6,11,1,1,0,0,40,3,0
24586,33,0,189265,13,6,13,0,1,0,0,40,3,0
24587,17,0,321880,2,6,11,1,0,0,0,15,3,0
24588,52,0,177465,6,4,10,0,1,0,0,25,3,0
24589,24,0,127647,12,3,3,0,1,0,0,35,3,0
24590,32,1,119033,6,7,4,0,0,0,0,40,3,1
24591,40,0,289748,13,6,13,0,1,4650,0,48,3,0
24592,32,0,209317,6,3,13,0,0,0,0,40,3,0
24593,33,0,284531,13,6,10,0,1,0,0,40,3,0
24594,30,0,251120,8,6,6,0,0,0,0,38,3,0
24595,28,0,113870,6,6,3,0,0,0,0,40,3,0
24596,62,7,170114,9,7,8,0,0,0,0,50,3,0
24597,46,5,121124,13,7,0,0,0,15024,0,40,3,1
24598,32,0,328199,1,6,5,0,1,0,0,64,3,0
24599,26,0,206307,6,7,6,0,0,0,0,40,3,1
24600,41,3,236021,13,7,1,0,0,15024,0,40,3,1
24601,57,4,170603,12,7,3,0,0,0,0,40,3,1
24602,52,0,74275,12,7,10,0,0,7298,0,45,3,1
24603,35,6,112271,13,7,13,0,0,0,0,50,3,1
24604,19,0,118306,6,6,14,0,0,0,0,16,3,0
24605,49,0,126754,13,6,13,0,0,0,0,45,3,1
24606,47,0,267205,1,7,6,0,0,0,0,60,3,1
24607,38,0,205359,11,7,3,0,1,0,0,32,3,0
24608,30,0,398662,6,6,12,0,0,0,0,40,3,0
24609,32,0,202498,11,7,14,0,0,0,0,40,3,0
24610,32,0,105650,6,7,13,0,1,0,0,50,3,1
24611,46,0,191204,1,6,13,0,1,0,0,40,3,0
24612,22,0,56582,6,6,8,0,0,0,0,50,3,0
24613,47,5,51579,12,7,0,0,0,0,0,50,3,0
24614,57,6,152030,12,7,10,0,1,0,0,25,3,1
24615,47,0,227310,12,4,3,1,1,0,0,40,3,0
24616,41,0,55854,13,7,1,0,0,0,0,56,3,1
24617,36,5,28996,6,7,4,0,0,0,0,40,3,0
24618,32,0,160634,13,7,8,0,0,0,0,60,3,0
24619,37,0,222450,11,5,11,0,0,0,0,40,3,0
24620,36,3,180419,6,7,8,0,0,0,0,45,3,0
24621,64,0,116084,6,7,6,0,0,2635,0,40,3,0
24622,17,0,202521,2,6,11,0,0,0,0,15,3,0
24623,23,0,186014,12,6,3,0,1,0,0,15,3,0
24624,40,0,88368,12,4,3,0,1,914,0,40,3,0
24625,42,1,190044,13,7,13,0,0,15024,0,50,3,1
24626,37,6,35330,6,7,11,0,0,0,0,42,3,0
24627,35,4,84848,12,6,14,0,1,0,0,40,3,0
24628,56,6,176280,6,4,11,0,0,0,0,50,3,0
24629,52,0,145271,13,7,6,3,0,0,0,40,3,0
24630,37,5,108320,13,7,5,0,0,0,0,45,3,1
24631,48,1,106377,14,7,1,0,0,0,0,65,3,1
24632,24,0,258730,6,4,11,0,1,0,0,40,2,0
24633,33,0,58305,1,7,6,0,0,0,0,40,3,0
24634,39,0,341672,1,7,5,3,0,0,0,40,2,0
24635,34,0,176648,6,4,3,1,0,0,0,42,3,0
24636,24,0,32616,13,4,13,0,1,0,0,40,3,0
24637,23,0,481175,12,6,13,2,0,0,0,24,3,0
24638,49,0,187454,6,7,10,0,0,99999,0,65,3,1
24639,18,0,25837,6,6,11,0,0,0,0,25,3,0
24640,20,0,385077,5,6,12,0,0,0,0,40,3,0
24641,54,0,68985,10,7,10,0,0,0,0,55,3,1
24642,19,0,181572,12,6,3,0,0,0,0,40,3,0
24643,53,0,23698,6,7,6,0,0,0,0,46,3,1
24644,34,0,268127,5,3,13,1,1,0,0,40,3,0
24645,28,0,162298,6,6,6,0,0,0,0,40,3,0
24646,35,0,144608,6,7,12,0,0,0,0,40,3,0
24647,20,0,250630,12,6,10,0,1,0,0,20,3,0
24648,31,0,150441,12,4,3,0,1,0,0,50,3,0
24649,37,0,189251,14,3,1,0,1,0,0,40,3,0
24650,64,0,260082,5,7,6,0,0,0,0,40,3,0
24651,42,0,139126,12,7,5,0,0,0,0,40,3,1
24652,27,0,50132,12,4,10,0,0,0,0,50,3,0
24653,36,6,167691,12,6,11,0,1,0,0,50,3,0
24654,36,0,77820,12,7,6,0,0,0,0,40,3,1
24655,23,0,156513,6,6,14,1,0,0,0,40,3,0
24656,46,0,248059,6,7,6,0,0,3464,0,40,3,0
24657,24,0,283092,11,6,6,1,0,0,0,35,3,0
24658,22,0,175883,6,6,3,0,1,0,0,40,3,0
24659,62,0,232308,13,7,13,0,0,0,0,40,3,1
24660,19,0,269991,6,6,11,0,0,0,0,40,3,0
24661,20,0,305446,6,6,11,0,0,0,0,30,3,0
24662,47,0,120781,10,7,13,3,0,15024,0,40,3,1
24663,57,0,78707,6,6,3,0,1,0,0,40,3,0
24664,19,0,351802,6,6,12,0,0,0,0,35,3,0
24665,37,5,196529,10,7,1,0,1,0,0,45,3,1
24666,35,3,175769,6,7,10,0,0,0,0,65,3,1
24667,17,0,153021,5,6,10,0,1,0,0,20,3,0
24668,36,5,331902,12,4,3,0,1,0,0,35,3,0
24669,50,0,279461,12,7,4,0,0,0,0,40,3,1
24670,35,0,145704,6,7,1,0,1,3942,0,35,3,0
24671,27,1,205499,14,6,1,0,0,0,0,77,3,0
24672,28,0,293926,6,7,6,0,0,0,1740,30,3,0
24673,29,6,69132,15,4,1,0,0,99999,0,60,3,1
24674,25,0,113099,6,3,6,1,0,0,0,40,3,0
24675,47,3,206947,9,2,13,0,1,0,0,67,3,0
24676,29,1,159782,10,7,1,0,1,0,0,45,3,1
24677,19,0,410543,6,6,3,0,1,0,0,40,3,0
24678,49,0,34446,12,7,4,0,0,0,0,40,3,0
24679,31,0,209101,15,7,1,0,0,0,0,25,3,1
24680,43,4,95902,9,7,1,1,1,0,0,40,3,0
24681,56,6,214323,11,7,6,0,0,0,0,40,3,0
24682,42,0,236323,6,4,6,0,1,0,0,40,3,0
24683,45,4,201127,12,7,1,0,0,0,0,56,3,1
24684,40,0,142886,13,2,13,0,1,0,0,40,3,0
24685,44,0,77313,12,4,3,0,1,0,0,38,3,0
24686,17,0,212125,2,6,13,0,1,0,0,20,3,0
24687,36,0,187098,6,4,3,0,1,0,0,40,3,0
24688,19,0,196857,12,6,10,0,1,0,0,20,3,0
24689,53,5,155314,6,7,3,0,1,0,0,40,3,1
24690,72,6,203289,12,7,6,0,0,0,0,35,3,0
24691,46,0,117059,1,7,4,4,0,0,0,60,3,0
24692,33,0,178587,12,3,1,0,1,0,0,37,3,0
24693,22,0,82393,3,6,14,3,0,0,0,40,2,0
24694,17,0,145258,11,6,13,0,1,0,0,25,3,0
24695,41,0,185145,6,7,5,0,0,0,0,45,3,1
24696,46,0,72896,3,7,12,0,0,0,0,43,3,0
24697,33,0,134886,6,6,10,0,1,0,0,20,3,0
24698,32,0,223212,7,7,12,0,0,0,0,40,3,0
24699,52,6,174752,6,4,6,0,0,0,0,40,3,0
24700,27,0,230563,6,6,3,0,1,0,0,40,3,0
24701,48,1,353824,6,7,0,0,0,0,0,72,3,1
24702,22,0,117363,12,6,3,0,1,0,0,35,3,0
24703,25,0,285367,6,4,11,0,0,0,0,50,3,0
24704,60,0,139391,6,7,13,0,0,0,0,42,3,0
24705,38,0,198170,1,7,10,0,0,0,0,40,3,0
24706,37,0,38948,6,7,4,0,0,0,0,50,3,0
24707,49,0,188515,12,4,3,0,1,0,0,40,3,0
24708,40,6,177810,13,7,6,0,0,0,0,30,3,0
24709,48,0,188432,6,7,12,0,0,3103,0,46,3,1
24710,31,0,178506,12,6,3,1,1,0,0,40,3,0
24711,40,6,129298,6,7,11,0,0,0,0,45,3,0
24712,25,0,165315,6,4,10,0,1,0,0,37,3,0
24713,68,0,117236,13,7,13,0,0,20051,0,45,3,1
24714,18,0,172214,6,6,13,1,1,0,0,20,3,0
24715,19,0,63434,5,6,8,0,1,0,0,30,3,0
24716,35,3,140854,6,6,4,0,0,0,0,60,3,0
24717,28,0,133043,6,4,3,0,1,0,0,50,3,0
24718,53,0,113176,6,4,10,0,1,2597,0,40,3,0
24719,33,0,259301,12,7,4,0,0,0,0,41,3,0
24720,20,0,196643,6,6,14,0,0,0,0,40,3,0
24721,45,6,364365,13,6,10,0,1,0,0,35,3,0
24722,36,0,269318,13,7,13,0,0,0,0,50,3,1
24723,34,0,108454,12,7,13,0,0,0,0,45,3,0
24724,32,0,171637,12,6,3,0,1,0,0,40,3,0
24725,19,0,183589,12,6,4,0,0,0,0,25,3,0
24726,24,0,107801,6,6,3,0,1,0,0,40,3,0
24727,34,0,179877,12,7,12,0,0,0,0,40,3,1
24728,32,0,168981,6,6,3,0,1,0,0,35,3,0
24729,37,0,120590,6,7,6,0,0,0,0,45,3,1
24730,31,0,310773,12,3,10,0,1,0,0,40,3,0
24731,21,0,197050,12,6,11,0,1,0,0,35,3,0
24732,47,0,159726,6,7,4,0,0,0,0,85,3,1
24733,23,0,210797,12,7,6,0,0,0,0,40,3,0
24734,33,0,55291,10,7,13,0,0,0,0,40,3,1
24735,60,0,141221,13,7,13,3,0,0,2163,25,2,0
24736,17,0,276718,6,6,3,0,0,0,0,20,3,0
24737,67,0,336163,6,7,14,0,0,0,0,24,3,0
24738,57,0,112840,10,7,1,0,0,0,0,55,3,1
24739,17,0,165918,11,6,14,0,0,0,0,20,3,0
24740,53,0,165745,6,7,6,0,0,0,0,40,3,0
24741,25,6,259299,12,7,6,0,0,3103,0,50,3,1
24742,24,1,197731,6,7,4,0,0,0,0,49,3,1
24743,48,6,197702,12,7,4,0,0,0,0,40,3,0
24744,51,0,162238,10,7,13,0,0,0,1887,47,3,1
24745,38,0,213260,6,3,0,1,0,0,0,40,3,0
24746,51,0,53833,6,7,1,0,0,0,0,46,3,1
24747,18,0,89419,6,6,5,0,1,0,0,10,3,0
24748,23,0,119704,12,3,10,0,1,0,0,40,3,0
24749,42,0,433170,12,7,6,0,0,0,0,60,3,1
24750,34,0,182714,6,3,11,0,1,0,0,35,3,0
24751,39,0,172538,6,6,12,0,0,0,0,40,3,0
24752,20,0,220115,6,6,13,0,0,0,0,12,3,0
24753,39,0,158956,12,6,11,1,1,0,0,40,3,0
24754,21,6,25631,12,6,8,0,0,0,0,40,3,0
24755,26,0,476558,8,6,6,0,0,0,0,40,3,0
24756,54,4,35576,12,7,6,0,0,0,0,40,3,0
24757,34,0,203463,12,4,10,0,1,0,0,40,3,0
24758,32,1,317647,6,6,4,0,0,0,0,40,3,0
24759,59,6,170411,8,7,4,0,0,0,0,40,3,0
24760,24,0,174182,11,7,13,2,1,0,0,24,3,0
24761,54,0,220055,13,2,10,0,1,0,0,40,3,0
24762,54,0,231482,13,7,13,0,0,0,0,40,3,0
24763,67,0,335979,6,2,10,0,1,991,0,18,3,0
24764,33,0,279173,6,7,1,0,0,0,0,60,3,0
24765,37,0,89559,6,7,3,0,1,0,0,40,3,0
24766,47,0,161950,13,4,11,0,1,0,0,25,1,0
24767,51,0,131068,6,4,11,0,1,0,0,40,3,0
24768,45,0,219632,6,7,4,0,0,0,0,40,3,0
24769,19,0,175507,6,6,11,0,1,0,0,30,3,0
24770,58,3,182062,14,7,1,0,0,0,0,24,3,1
24771,27,0,287476,6,6,6,1,0,3325,0,40,3,0
24772,36,0,206253,12,6,11,0,1,0,1617,40,3,0
24773,20,0,189203,9,6,13,0,0,0,0,40,3,0
24774,51,0,21698,6,6,3,0,1,0,0,40,3,0
24775,45,6,328051,10,6,1,0,1,0,0,60,3,0
24776,32,0,356689,6,4,3,0,0,3887,0,40,3,0
24777,59,0,121865,6,4,11,1,1,0,0,40,3,0
24778,45,6,420986,13,7,1,0,0,0,0,40,3,1
24779,43,0,218558,6,7,13,0,0,0,0,40,3,0
24780,54,0,288992,2,4,1,0,0,14344,0,68,3,1
24781,20,0,189740,12,6,13,0,1,0,0,32,3,0
24782,29,5,188909,13,6,1,1,1,0,0,42,3,0
24783,28,0,213081,11,6,11,1,1,0,0,40,3,0
24784,18,6,157131,11,6,10,0,1,0,0,40,3,0
24785,49,0,98010,13,4,1,0,1,0,0,50,3,0
24786,46,0,207677,6,4,6,0,0,0,0,30,3,0
24787,58,0,361870,6,7,13,1,0,0,0,30,3,0
24788,56,0,266091,13,6,1,0,1,0,0,45,3,0
24789,41,0,106627,9,4,13,1,1,0,0,50,3,0
24790,50,3,167793,15,7,1,0,0,0,2415,60,3,1
24791,74,6,206682,12,7,1,0,0,0,1648,35,3,0
24792,30,0,243165,6,7,13,0,0,0,0,40,3,0
24793,62,0,201928,6,2,6,1,1,0,0,40,3,0
24794,19,0,128346,6,6,12,0,1,0,0,40,3,0
24795,29,0,197288,6,7,3,1,1,0,0,40,3,0
24796,20,0,169184,12,6,13,1,1,0,0,40,3,0
24797,36,0,245521,8,7,8,0,0,0,0,35,3,0
24798,36,0,129591,6,6,11,0,0,0,0,40,3,0
24799,51,5,47415,9,7,3,0,1,0,1628,30,3,0
24800,37,6,188563,12,7,13,0,0,4386,0,50,3,1
24801,29,6,184710,6,7,6,0,0,0,0,40,3,0
24802,17,0,63734,2,6,14,0,0,0,0,20,3,0
24803,18,0,111256,6,6,3,0,1,0,0,20,3,0
24804,40,3,111483,13,6,1,0,0,0,0,40,3,0
24805,26,3,266639,13,6,3,0,1,0,0,40,3,0
24806,42,6,93853,12,7,6,0,0,0,0,45,3,0
24807,32,0,184207,6,4,6,0,0,0,0,40,3,0
24808,33,0,238002,3,7,4,0,0,0,0,40,3,0
24809,28,0,30237,12,6,13,0,1,0,0,40,3,0
24810,43,0,196545,13,7,12,0,0,0,1902,40,3,1
24811,47,0,144844,6,7,6,0,0,0,0,40,3,0
24812,37,0,280500,12,6,5,1,1,0,0,40,3,0
24813,73,0,135601,13,7,13,0,0,0,0,10,3,0
24814,37,0,409189,6,7,11,0,0,0,0,30,3,0
24815,50,0,23686,12,7,3,0,1,0,0,35,3,1
24816,19,0,229756,6,6,10,0,0,0,0,50,3,0
24817,32,5,95530,12,7,11,0,0,0,0,40,3,0
24818,44,5,73199,1,4,5,3,0,0,0,40,3,0
24819,20,0,196745,12,6,11,0,1,0,0,16,3,0
24820,29,0,79481,12,6,5,0,1,0,0,40,3,0
24821,21,0,116934,12,6,13,0,1,0,0,40,3,0
24822,34,0,100950,1,6,1,0,1,0,0,40,1,0
24823,44,5,56651,13,7,13,0,0,0,0,52,3,0
24824,18,0,186954,11,6,11,0,1,0,0,20,3,0
24825,22,0,264874,12,6,5,0,1,0,0,40,3,0
24826,39,1,183092,14,4,1,0,1,0,0,40,3,1
24827,26,5,273399,12,6,0,0,0,0,0,40,3,0
24828,29,0,142443,13,7,13,0,0,0,0,25,3,0
24829,21,0,177526,12,6,11,0,0,0,0,40,3,0
24830,49,5,31267,13,7,1,0,0,0,0,50,3,0
24831,24,0,321666,9,6,12,0,0,0,0,20,3,0
24832,26,0,331861,13,6,13,0,0,0,0,60,3,0
24833,25,0,283515,12,6,0,0,0,0,0,60,3,0
24834,30,0,54608,9,7,1,0,0,0,0,40,3,0
24835,52,0,162238,13,7,1,0,0,0,0,38,3,1
24836,30,0,175931,6,7,6,0,0,0,0,40,3,0
24837,20,0,236804,6,6,3,0,0,0,0,40,3,0
24838,31,0,168782,6,4,14,0,0,0,0,40,3,0
24839,44,0,227065,13,7,13,0,0,0,0,40,3,1
24840,46,3,285335,12,7,10,0,0,0,0,60,3,1
24841,31,0,259705,6,6,8,0,1,0,0,40,3,0
24842,57,0,24384,8,2,11,0,1,0,0,10,3,0
24843,58,0,322013,6,7,6,0,0,0,0,40,3,0
24844,41,0,49797,6,7,6,0,0,0,0,40,3,0
24845,23,0,52566,6,6,3,0,1,0,0,40,3,0
24846,47,0,266275,6,4,11,0,1,0,0,40,3,0
24847,72,6,285408,15,7,1,0,0,0,2246,28,3,1
24848,26,6,177858,13,4,13,0,0,0,1876,38,3,0
24849,45,4,183804,12,6,3,0,0,0,0,40,3,0
24850,48,0,107231,15,7,13,0,0,99999,0,50,3,1
24851,23,0,173679,12,6,14,0,0,0,0,40,3,0
24852,20,5,163965,6,6,11,1,1,0,0,40,3,0
24853,18,0,173585,11,6,11,0,0,0,0,15,3,0
24854,27,0,172009,13,6,13,0,1,0,0,40,3,0
24855,25,0,44363,6,6,14,0,0,0,0,35,3,0
24856,45,0,246392,6,6,2,1,1,0,0,30,3,0
24857,53,0,167033,12,6,13,1,1,0,0,40,3,0
24858,54,0,143822,12,7,6,0,0,0,0,45,3,1
24859,41,0,37869,6,7,10,0,0,0,1902,40,3,1
24860,23,0,447488,3,6,12,0,0,0,0,35,3,0
24861,17,0,239346,2,6,11,0,0,0,0,18,3,0
24862,42,0,245975,6,7,6,0,0,0,0,40,3,0
24863,61,0,34632,5,5,1,0,0,0,0,40,3,0
24864,57,0,121362,12,2,3,0,1,0,2258,38,3,1
24865,21,1,24008,12,6,6,0,0,0,0,35,3,0
24866,44,0,165492,12,7,10,0,0,0,0,40,3,1
24867,48,0,326048,9,4,11,0,0,0,0,44,3,0
24868,46,0,250821,15,4,8,0,0,0,0,48,3,0
24869,37,6,154641,6,6,8,0,0,0,0,86,3,0
24870,35,0,198202,6,6,13,0,1,0,0,54,3,0
24871,27,5,170504,13,6,4,0,1,0,0,40,3,0
24872,28,0,191342,12,6,10,2,0,0,0,40,2,0
24873,19,0,238969,6,6,14,0,0,0,0,10,3,0
24874,63,6,344128,13,7,10,0,0,0,0,50,3,1
24875,69,0,148694,6,4,13,0,1,0,0,40,3,0
24876,69,0,180187,9,2,13,0,1,0,0,6,1,0
24877,36,1,168894,1,5,0,0,1,0,0,40,1,0
24878,20,0,203263,5,6,11,0,0,0,0,35,3,0
24879,28,1,89564,13,7,0,0,0,0,0,50,3,0
24880,58,0,97562,6,7,10,0,1,0,0,38,3,0
24881,48,0,336540,6,7,10,0,0,0,0,40,3,0
24882,39,0,139647,12,4,13,0,1,0,0,56,3,0
24883,38,0,160192,6,7,6,0,0,0,2051,44,3,0
24884,50,5,320386,9,4,1,0,1,0,0,40,3,0
24885,35,0,32126,13,6,1,0,1,0,0,40,3,0
24886,45,6,275445,13,4,13,0,0,0,0,50,3,0
24887,38,3,54953,12,7,6,0,0,0,0,38,3,0
24888,54,0,103580,9,4,13,0,1,0,0,55,3,1
24889,42,0,245565,13,6,1,0,1,0,0,12,1,0
24890,32,0,39223,2,3,6,1,1,0,0,40,3,0
